sn,ymd,ym,code,si,dong,apt_nm,juso_jibun,price,con_year,area,floor,py,cnt
5407,2022-04-06,2022-04-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,26000,2018,60,11,1430,1
5408,2022-04-09,2022-04-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,27000,2018,60,8,1485,1
5409,2022-04-09,2022-04-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,26300,2018,60,18,1446,1
5410,2022-04-18,2022-04-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6700,2002,27,13,819,1
5411,2022-04-21,2022-04-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7250,2002,27,14,886,1
5412,2022-04-22,2022-04-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,28400,2018,60,14,1562,1
5413,2022-04-25,2022-04-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,30900,2018,80,1,1275,1
5414,2022-04-25,2022-04-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10500,2002,39,3,888,1
5415,2022-04-26,2022-04-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6600,2002,27,7,807,1
5416,2022-04-26,2022-04-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6600,2002,27,7,807,1
5417,2022-04-30,2022-04-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,32000,2018,80,6,1320,1
6033,2022-05-03,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9700,2002,39,6,821,1
6034,2022-05-03,2022-05-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,38000,2006,123,2,1020,1
6035,2022-05-03,2022-05-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,38000,2006,123,2,1020,1
6036,2022-05-03,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9300,2002,39,3,787,1
6037,2022-05-10,2022-05-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,41700,2006,149,2,924,1
6038,2022-05-11,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9800,2002,39,15,829,1
6039,2022-05-11,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6750,2002,27,15,825,1
6040,2022-05-13,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9800,2002,39,15,829,1
6041,2022-05-16,2022-05-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,34300,2018,80,8,1415,1
6042,2022-05-17,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9500,2002,39,3,804,1
6043,2022-05-17,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9200,2002,39,2,778,1
6044,2022-05-19,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7300,2002,27,12,892,1
6045,2022-05-19,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10200,2002,39,10,863,1
6046,2022-05-20,2022-05-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,27000,2018,60,12,1485,1
6047,2022-05-20,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9900,2002,39,2,838,1
6048,2022-05-21,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,8000,2002,39,1,677,1
6049,2022-05-22,2022-05-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10300,2002,39,11,872,1
6050,2022-05-28,2022-05-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,32800,2018,80,15,1353,1
6521,2022-06-02,2022-06-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7200,2002,27,13,880,1
6522,2022-06-03,2022-06-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7200,2002,27,10,880,1
6523,2022-06-08,2022-06-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9500,2002,39,14,804,1
6524,2022-06-21,2022-06-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9950,2002,39,14,842,1
6525,2022-06-21,2022-06-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10300,2002,39,4,872,1
6526,2022-06-21,2022-06-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7100,2002,27,14,868,1
6527,2022-06-23,2022-06-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,33000,2018,80,9,1361,1
6811,2022-07-12,2022-07-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,27400,2018,60,13,1507,1
6812,2022-07-14,2022-07-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6500,2002,27,1,794,1
6813,2022-07-27,2022-07-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,43000,2006,148,5,959,1
6814,2022-07-27,2022-07-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,43000,2006,157,1,904,1
7158,2022-08-10,2022-08-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7100,2002,27,7,868,1
7159,2022-08-19,2022-08-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,40000,2006,149,2,886,1
7160,2022-08-22,2022-08-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9000,2002,39,3,762,1
7161,2022-08-23,2022-08-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,55000,2006,148,10,1226,1
7162,2022-08-23,2022-08-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,43000,2006,148,5,959,1
7163,2022-08-24,2022-08-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,31000,2006,148,3,691,1
7164,2022-08-31,2022-08-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,31000,2006,148,3,691,1
7452,2022-09-05,2022-09-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7000,2002,27,13,856,1
7453,2022-09-06,2022-09-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10350,2002,39,4,876,1
7454,2022-09-24,2022-09-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10300,2002,39,14,872,1
7711,2022-10-07,2022-10-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6900,2002,27,12,843,1
7712,2022-10-10,2022-10-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10800,2002,39,8,914,1
7713,2022-10-12,2022-10-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,7000,2002,27,13,856,1
7714,2022-10-20,2022-10-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9500,2002,39,7,804,1
7715,2022-10-21,2022-10-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9700,2002,39,6,821,1
7955,2022-11-04,2022-11-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6750,2002,27,12,825,1
7956,2022-11-10,2022-11-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10000,2002,39,14,846,1
7957,2022-11-24,2022-11-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,10700,2002,39,7,905,1
7958,2022-11-30,2022-11-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,6600,2002,27,8,807,1
8175,2022-12-07,2022-12-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9200,2002,39,8,778,1
8176,2022-12-08,2022-12-01,42130,원주시,판부면 ,원주더샵아파트,강원도 원주시 판부면 서곡리 446 원주더샵아파트,42500,2006,149,4,941,1
8177,2022-12-26,2022-12-01,42130,원주시,판부면 ,거장2차아파트,강원도 원주시 판부면 서곡리 592 거장2차아파트,9900,2002,39,9,838,1
8178,2022-12-27,2022-12-01,42130,원주시,판부면 ,남원주코아루미소지움,강원도 원주시 판부면 서곡리 2048 남원주코아루미소지움,31000,2018,80,12,1279,1
3295,2022-01-11,2022-01-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,8500,1991,74,1,379,1
3296,2022-01-24,2022-01-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,11300,1991,85,5,439,1
3714,2022-02-11,2022-02-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,11900,1991,74,13,531,1
3715,2022-02-13,2022-02-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,9700,1994,59,5,543,1
3716,2022-02-14,2022-02-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,9300,1997,60,1,512,1
3717,2022-02-21,2022-02-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,11000,1997,60,12,605,1
3718,2022-02-26,2022-02-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,10500,1991,85,4,408,1
4300,2022-03-12,2022-03-01,42130,원주시,학성동 ,영진로얄,강원도 원주시 학성동 1056-2 영진로얄,4700,1992,45,3,345,1
4301,2022-03-14,2022-03-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,14500,1994,82,14,584,1
4302,2022-03-15,2022-03-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,10900,1993,85,1,423,1
4303,2022-03-22,2022-03-01,42130,원주시,학성동 ,영진로얄맨션,강원도 원주시 학성동 1056-1 영진로얄맨션,14200,1991,85,8,551,1
4983,2022-04-02,2022-04-01,42130,원주시,학성동 ,영진로얄맨션,강원도 원주시 학성동 1056-1 영진로얄맨션,11500,1991,85,7,446,1
4984,2022-04-03,2022-04-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,12100,1991,85,2,470,1
4985,2022-04-05,2022-04-01,42130,원주시,학성동 ,영진로얄,강원도 원주시 학성동 1056-2 영진로얄,4600,1992,45,3,337,1
4986,2022-04-05,2022-04-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,10000,1991,74,2,446,1
4987,2022-04-09,2022-04-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,14000,1994,82,14,563,1
4988,2022-04-09,2022-04-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,11950,1993,56,6,704,1
4989,2022-04-11,2022-04-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,10300,1997,60,7,566,1
4990,2022-04-13,2022-04-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,9900,1993,56,12,583,1
4991,2022-04-19,2022-04-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,14200,1994,82,9,571,1
4992,2022-04-21,2022-04-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,12500,1997,85,3,485,1
4993,2022-04-22,2022-04-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,9700,1994,59,2,543,1
4994,2022-04-22,2022-04-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,9700,1997,60,13,533,1
4995,2022-04-23,2022-04-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,11500,1993,77,5,493,1
5621,2022-05-09,2022-05-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,12500,1991,85,8,485,1
5622,2022-05-09,2022-05-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,9800,1997,60,11,539,1
5623,2022-05-12,2022-05-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,13600,1993,85,11,528,1
5624,2022-05-23,2022-05-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,13000,1997,85,3,505,1
5625,2022-05-24,2022-05-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,9500,1997,60,6,522,1
5626,2022-05-28,2022-05-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,12500,1993,85,7,485,1
5627,2022-05-29,2022-05-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,13500,1997,85,12,524,1
5628,2022-05-31,2022-05-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,14200,1994,82,9,571,1
5629,2022-05-31,2022-05-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,9000,1997,60,1,495,1
6224,2022-06-03,2022-06-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,13800,1991,134,11,340,1
6225,2022-06-04,2022-06-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,10200,1993,56,3,601,1
6226,2022-06-08,2022-06-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,10500,1991,74,3,468,1
6227,2022-06-25,2022-06-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,12400,1993,77,12,531,1
6228,2022-06-28,2022-06-01,42130,원주시,학성동 ,영진로얄맨션,강원도 원주시 학성동 1056-1 영진로얄맨션,12700,1991,76,11,551,1
6630,2022-07-20,2022-07-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,9500,1991,74,10,424,1
6631,2022-07-26,2022-07-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,14000,1994,82,2,563,1
6632,2022-07-27,2022-07-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,10500,1991,74,4,468,1
6922,2022-08-01,2022-08-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,7000,1994,59,10,392,1
6923,2022-08-04,2022-08-01,42130,원주시,학성동 ,영진로얄,강원도 원주시 학성동 1056-2 영진로얄,5000,1992,57,2,289,1
6924,2022-08-23,2022-08-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,13100,1991,85,11,509,1
6925,2022-08-24,2022-08-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,10200,1997,60,15,561,1
6926,2022-08-27,2022-08-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,9500,1994,59,4,531,1
6927,2022-08-30,2022-08-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,12500,1997,85,3,485,1
6928,2022-08-30,2022-08-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,9700,1991,74,2,433,1
7247,2022-09-03,2022-09-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,11700,1993,56,6,689,1
7248,2022-09-15,2022-09-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,13200,1993,77,8,566,1
7249,2022-09-18,2022-09-01,42130,원주시,학성동 ,영진로얄맨션,강원도 원주시 학성동 1056-1 영진로얄맨션,13000,1991,85,11,505,1
7527,2022-10-08,2022-10-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,12000,1997,85,1,466,1
7528,2022-10-15,2022-10-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,9800,1997,60,2,539,1
7529,2022-10-25,2022-10-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,10900,1994,70,4,514,1
7530,2022-10-29,2022-10-01,42130,원주시,학성동 ,삼천리3,강원도 원주시 학성동 1031 삼천리3,10300,1997,60,5,566,1
7778,2022-11-10,2022-11-01,42130,원주시,학성동 ,삼천리2,강원도 원주시 학성동 1032-9 삼천리2,10900,1993,85,13,423,1
7779,2022-11-11,2022-11-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,9000,1991,74,5,401,1
7780,2022-11-19,2022-11-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,9400,1991,74,5,419,1
8015,2022-12-12,2022-12-01,42130,원주시,학성동 ,삼천리1,강원도 원주시 학성동 1032-6 삼천리1,14500,1991,134,13,357,1
8016,2022-12-23,2022-12-01,42130,원주시,학성동 ,영진로얄타운,강원도 원주시 학성동 1050 영진로얄타운,8800,1994,59,8,492,1
3415,2022-01-10,2022-01-01,42130,원주시,행구동 ,현대,강원도 원주시 행구동 1658-4 현대,14500,1997,85,2,563,1
3416,2022-01-15,2022-01-01,42130,원주시,행구동 ,건영,강원도 원주시 행구동 1850 건영,8500,1996,60,1,467,1
3417,2022-01-17,2022-01-01,42130,원주시,행구동 ,건영,강원도 원주시 행구동 1850 건영,11500,1996,60,19,632,1
3418,2022-01-24,2022-01-01,42130,원주시,행구동 ,행구금강아미움아파트,강원도 원주시 행구동 1815-1 행구금강아미움아파트,21900,2007,85,12,850,1
